# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_fld            14:(.)w_fld              15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_tot            18:(.)p_tot              19:(.)p_tot_prime        20:gr.fac. D             21:gr.fac. f          
       1.402971941071e+07       3.840262877519e-12       3.303869443698e-02       4.246708968262e+08       1.414764650684e+04       1.008405448767e-03       1.984875249605e+11       1.907466840438e-02       1.066044017413e+17       6.877333062034e+12       3.690419789965e+13       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       7.369718733887e+16       1.803453706112e+17       1.803453706112e+17       6.010052969340e+16      -7.276822373492e+18       1.766829608682e-04       6.174206972551e-02 
       1.387972183003e+07       3.923711070328e-12       3.339572031109e-02       4.156393179954e+08       1.414764614981e+04       1.019303218304e-03       1.963654072567e+11       1.928079237629e-02       1.021179872614e+17       6.659097735207e+12       3.573313353251e+13       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       7.059566317099e+16       1.727560426637e+17       1.727560426637e+17       5.757121681081e+16      -6.896063151821e+18       1.768002226922e-04       6.170497269765e-02 
       1.373132793592e+07       4.008972538837e-12       3.375660407437e-02       4.067998217048e+08       1.414764578893e+04       1.030318759018e-03       1.942659779966e+11       1.948914359176e-02       9.782038219802e+16       6.447787572168e+12       3.459923002592e+13       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       6.762466572347e+16       1.654860949391e+17       1.654860949391e+17       5.514834930716e+16      -6.535227222411e+18       1.769174918807e-04       6.166796651263e-02 
       1.358452058269e+07       4.096086683114e-12       3.412138740714e-02       3.981483227043e+08       1.414764542414e+04       1.041453343647e-03       1.921889946085e+11       1.969974611333e-02       9.370364056303e+16       6.243182819798e+12       3.350130817096e+13       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       6.477870181819e+16       1.585220868722e+17       1.585220868722e+17       5.282744746041e+16      -6.193272091645e+18       1.770347685182e-04       6.163105147110e-02 
       1.343928280799e+07       4.185093759320e-12       3.449011244265e-02       3.896808226301e+08       1.414764505542e+04       1.052708258680e-03       1.901342171145e+11       1.991262426346e-02       8.976015077299e+16       6.045070698307e+12       3.243822617800e+13       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       6.205250945579e+16       1.518511435257e+17       1.518511435257e+17       5.060422007626e+16      -5.869209814930e+18       1.771520526903e-04       6.159422787838e-02 
       1.329559783079e+07       4.276034898283e-12       3.486282176345e-02       3.813934081573e+08       1.414764468271e+04       1.064084804510e-03       1.881014081019e+11       2.012780262730e-02       8.598262157563e+16       5.853245179951e+12       3.140887848933e+13       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       5.944104808657e+16       1.454609317859e+17       1.454609317859e+17       4.847455655407e+16      -5.562104142389e+18       1.772693444836e-04       6.155749604455e-02 
       1.315344904949e+07       4.368952124537e-12       3.523955842138e-02       3.732822491911e+08       1.414764430597e+04       1.075584295583e-03       1.860903326966e+11       2.034530605554e-02       8.236406856887e+16       5.667506774769e+12       3.041219462938e+13       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       5.693948929088e+16       1.393396375612e+17       1.393396375612e+17       4.643451928658e+16      -5.271067813900e+18       1.773866439856e-04       6.152085628446e-02 
       1.301282003998e+07       4.463888375580e-12       3.562036592666e-02       3.653435970962e+08       1.414764392516e+04       1.087208060550e-03       1.841007585355e+11       2.056515966723e-02       7.889780128708e+16       5.487662323130e+12       2.944713809154e+13       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       5.454320785166e+16       1.334759439392e+17       1.334759439392e+17       4.448033637958e+16      -4.995259995672e+18       1.775039512849e-04       6.148430891776e-02 
       1.287369455375e+07       4.560887521936e-12       3.600528826064e-02       3.575737829648e+08       1.414764354024e+04       1.098957442420e-03       1.821324557400e+11       2.078738885274e-02       7.557741083093e+16       5.313524794846e+12       2.851270526015e+13       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       5.224777320274e+16       1.278590102637e+17       1.278590102637e+17       4.260839467789e+16      -4.733883850964e+18       1.776212664709e-04       6.144785426899e-02 
       1.273605651600e+07       4.659994387318e-12       3.639436987942e-02       3.499692159207e+08       1.414764315116e+04       1.110833798716e-03       1.801851968890e+11       2.101201927665e-02       7.239675801767e+16       5.144913094679e+12       2.760792436689e+13       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       5.004894123698e+16       1.224784520921e+17       1.224784520921e+17       4.081523308489e+16      -4.486184237908e+18       1.777385896343e-04       6.141149266762e-02 
       1.259989002380e+07       4.761254769370e-12       3.678765572295e-02       3.425263814597e+08       1.414764275787e+04       1.122838501631e-03       1.782587569928e+11       2.123907688073e-02       6.934996203025e+16       4.981651874002e+12       2.673185448008e+13       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       4.794264645927e+16       1.173243219959e+17       1.173243219959e+17       3.909753616317e+16      -4.251445527796e+18       1.778559208667e-04       6.137522444811e-02 
       1.246517934425e+07       4.864715460730e-12       3.718519121321e-02       3.352418398254e+08       1.414764236034e+04       1.134972938187e-03       1.763529134675e+11       2.146858788689e-02       6.643138954403e+16       4.823571348447e+12       2.588358452623e+13       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       4.592499446962e+16       1.123870911695e+17       1.123870911695e+17       3.745212800455e+16      -4.028989537538e+18       1.779732602607e-04       6.133904994991e-02 
       1.233190891264e+07       4.970424270715e-12       3.758702226150e-02       3.281122244192e+08       1.414764195851e+04       1.147238510395e-03       1.744674461086e+11       2.170057880027e-02       6.363564431117e+16       4.670507121340e+12       2.506223234253e+13       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       4.399225476271e+16       1.076576318133e+17       1.076576318133e+17       3.587596635796e+16      -3.818173570286e+18       1.780906079101e-04       6.130296951755e-02 
       1.220006333070e+07       5.078430047461e-12       3.799319527934e-02       3.211342402447e+08       1.414764155233e+04       1.159636635418e-03       1.726021370661e+11       2.193507641224e-02       6.095755718333e+16       4.522300012730e+12       2.426694375945e+13       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       4.214085383042e+16       1.031272002575e+17       1.031272002575e+17       3.436613700458e+16      -3.618388558606e+18       1.782079639097e-04       6.126698350068e-02 
       1.206962736474e+07       5.188782700436e-12       3.840375717482e-02       3.143046623843e+08       1.414764114177e+04       1.172168745734e-03       1.707567708190e+11       2.217210780352e-02       5.839217655422e+16       4.378795893853e+12       2.349689171243e+13       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       4.036736855465e+16       9.878742079648e+16       9.878742079648e+16       3.291984836962e+16      -3.429057304789e+18       1.783253283553e-04       6.123109225416e-02 
       1.194058594400e+07       5.301533223551e-12       3.881875536717e-02       3.076203345092e+08       1.414764072677e+04       1.184836289299e-03       1.689311341505e+11       2.241170034729e-02       5.593475920441e+16       4.239845526846e+12       2.275127538179e+13       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       3.866851987824e+16       9.463027020355e+16       9.463027020355e+16       3.153442636088e+16      -3.249632813257e+18       1.784427013440e-04       6.119529613805e-02 
       1.181292415880e+07       5.416733718523e-12       3.923823778314e-02       3.010781674206e+08       1.414764030729e+04       1.197640729719e-03       1.671250161236e+11       2.265388171234e-02       5.358076153147e+16       4.105304409540e+12       2.202931935990e+13       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       3.704116674212e+16       9.064806289736e+16       9.064806289736e+16       3.020730942453e+16      -3.079596710210e+18       1.785600829737e-04       6.115959551767e-02 
       1.168662725888e+07       5.534437419194e-12       3.966225287149e-02       2.946751376217e+08       1.414763988328e+04       1.210583546416e-03       1.653382080563e+11       2.289867986629e-02       5.132583114913e+16       3.975032625193e+12       2.133027284479e+13       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       3.548230027780e+16       8.683343673240e+16       8.683343673240e+16       2.893604380898e+16      -2.918457745984e+18       1.786774733438e-04       6.112399076371e-02 
       1.156168065168e+07       5.654698716030e-12       4.009084960308e-02       2.884082859205e+08       1.414763945468e+04       1.223666234801e-03       1.635705034978e+11       2.314612307879e-02       4.916579883997e+16       3.848894696976e+12       2.065340885935e+13       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       3.398903824409e+16       8.317933938762e+16       8.317933938762e+16       2.771827902802e+16      -2.765750375760e+18       1.787948725546e-04       6.108848225224e-02 
       1.143806990068e+07       5.777573181264e-12       4.052407747440e-02       2.822747160620e+08       1.414763902145e+04       1.236890306443e-03       1.618216982045e+11       2.339623992476e-02       4.709667084687e+16       3.726759447085e+12       1.999802349531e+13       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       3.255861969810e+16       7.967901532791e+16       7.967901532791e+16       2.655176351499e+16      -2.621033414541e+18       1.789122807075e-04       6.105307036476e-02 
       1.131578072366e+07       5.903117594520e-12       4.096198651860e-02       2.762715933898e+08       1.414763858354e+04       1.250257289248e-03       1.600915901166e+11       2.364905928774e-02       4.511462148877e+16       3.608499860323e+12       1.936343518120e+13       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       3.118839989035e+16       7.632599331416e+16       7.632599331416e+16       2.543434045971e+16      -2.483888762517e+18       1.790296979052e-04       6.101775548829e-02 
       1.119479899114e+07       6.031389968998e-12       4.140462731448e-02       2.703961435359e+08       1.414763814090e+04       1.263768727633e-03       1.583799793344e+11       2.390461036317e-02       4.321598608727e+16       3.493992952010e+12       1.874898397357e+13       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       2.987584537490e+16       7.311407443909e+16       7.311407443909e+16       2.436394382072e+16      -2.353920197115e+18       1.791471242515e-04       6.098253801535e-02 
       1.107511072467e+07       6.162449578449e-12       4.185205097747e-02       2.646456511384e+08       1.414763769348e+04       1.277426182705e-03       1.566866680955e+11       2.416292266177e-02       4.139725419086e+16       3.383119640083e+12       1.815403087064e+13       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       2.861852932510e+16       7.003732066647e+16       7.003732066647e+16       2.333859450532e+16      -2.230752228261e+18       1.792645598515e-04       6.094741834413e-02 
